timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label
33:24.3,10.47.93.146,172.28.174.83,user_484,Operations,SMB,33911,443,1285,414735,1297125,3186,33:24.3,26:30.3,1,2,20,24,0,53,PowerUser,1,1,Singapore,0,56.35,0
01:38.5,10.30.155.168,192.168.193.207,user_368,Operations,SMB,58641,3389,1118,1247461,1321421,3510,01:38.5,00:08.5,1,3,87,13,0,37,User,0,0,Germany,1,18.64,0
33:21.3,172.29.191.152,172.21.160.171,user_391,HR,SMB,46746,3389,1444,209047,1635997,3142,33:21.3,25:43.3,1,6,66,0,0,50,PowerUser,0,0,Germany,1,41.61,0
13:01.1,172.29.161.91,172.27.68.207,user_111,IT,SSH,3164,80,1152,1386424,693024,7355,13:01.1,15:36.1,1,8,124,28,0,203,User,0,1,UK,1,72.89,1
55:30.0,172.28.114.4,172.24.134.222,user_378,Research,HTTPS,62550,3389,174,1235947,145704,4987,55:30.0,18:37.0,1,7,14,10,1,94,User,0,0,USA,0,66.63,0
10:50.8,192.168.61.125,172.20.57.174,user_139,HR,UDP,37706,3389,336,418549,178462,60,10:50.8,11:50.8,1,3,52,4,0,74,User,1,0,India,1,49.45,0
51:20.7,192.168.235.144,172.19.110.219,user_164,IT,SSH,32436,3389,373,677843,816920,6333,51:20.7,36:53.7,0,12,27,12,0,132,PowerUser,0,1,USA,0,72.19,1
31:16.7,10.215.185.187,10.248.157.148,user_120,IT,HTTPS,42880,3389,1031,1889495,1907544,3196,31:16.7,24:32.7,1,1,61,22,0,83,Admin,1,0,Germany,1,71.3,0
25:00.8,172.26.84.156,172.27.9.167,user_411,Admin,SMB,35997,443,1039,85093,804159,4748,25:00.8,44:08.8,1,1,56,1,0,22,PowerUser,0,0,India,0,51.27,0
22:31.4,172.26.195.121,192.168.201.168,user_438,Operations,RDP,4766,80,199,149854,663144,3575,22:31.4,22:06.4,0,4,77,5,0,112,Admin,0,1,UK,0,6.67,0
50:10.3,10.92.33.116,172.22.210.106,user_489,Admin,SSH,44844,80,296,1961583,897844,5061,50:10.3,14:31.3,0,23,343,18,0,74,Admin,1,0,USA,1,85.94,1
35:14.9,10.250.47.124,192.168.172.202,user_37,Admin,SSH,37005,22,1129,280313,160297,1646,35:14.9,02:40.9,1,5,105,24,0,96,Admin,1,1,USA,0,71.68,0
01:35.3,192.168.228.17,10.139.35.221,user_281,Operations,TCP,64334,445,540,337702,1397016,2899,01:35.3,49:54.3,0,0,82,19,0,79,PowerUser,0,0,UK,0,63.11,0
42:11.0,192.168.219.217,10.71.64.127,user_4,Operations,TCP,35236,80,840,1639039,1179877,2697,42:11.0,27:08.0,1,3,88,22,0,1,Admin,0,1,Singapore,1,41.31,0
37:06.3,172.23.69.37,192.168.79.34,user_345,Research,RDP,61401,443,649,723710,743974,2151,37:06.3,12:57.3,1,1,70,17,0,131,PowerUser,0,0,Singapore,1,19.45,0
52:53.1,172.25.228.43,10.50.2.8,user_95,Operations,SSH,14626,22,803,84182,2764,4828,52:53.1,13:21.1,1,4,126,9,0,89,PowerUser,0,0,India,0,57.59,0
20:59.3,10.118.114.166,172.24.32.167,user_231,HR,UDP,46697,445,393,1305095,332,5246,20:59.3,48:25.3,1,15,121,25,1,58,Admin,1,0,UK,1,47.85,1
18:44.7,10.113.122.84,192.168.18.14,user_281,IT,TCP,9557,445,426,1353889,410988,3867,18:44.7,23:11.7,0,11,216,21,0,180,Admin,1,1,Germany,0,65.53,1
49:08.1,192.168.6.37,10.42.137.171,user_500,HR,TCP,61767,445,523,87179,96972,3170,49:08.1,41:58.1,1,8,1,20,1,4,User,1,0,Germany,0,76.29,0
07:41.5,192.168.193.200,192.168.250.54,user_237,IT,HTTPS,4771,445,282,504035,251694,4091,07:41.5,15:52.5,1,3,71,17,0,48,User,0,1,UK,1,27.57,0
57:29.5,172.24.212.214,172.20.132.184,user_58,Finance,TCP,65172,443,300,447268,499762,2493,57:29.5,39:02.5,1,4,148,23,0,1,PowerUser,0,0,India,1,58.18,0
26:33.2,192.168.105.218,10.85.238.119,user_82,Operations,TCP,33579,80,1201,120763,1022740,1772,26:33.2,56:05.2,1,3,112,10,0,1,PowerUser,0,0,India,0,59.98,1
47:21.8,172.22.245.126,172.22.155.141,user_5,HR,SSH,38897,80,1276,938527,1230334,4721,47:21.8,06:02.8,1,6,136,27,1,105,Admin,0,0,Germany,0,41.98,0
41:40.8,10.110.159.56,192.168.16.233,user_277,HR,RDP,34132,80,717,1073452,378611,2088,41:40.8,16:28.8,0,2,83,0,0,38,Admin,0,0,Singapore,1,54.99,0
25:16.1,172.23.226.235,10.111.143.161,user_222,IT,SMB,45066,443,329,271687,216364,4135,25:16.1,34:11.1,1,8,128,5,0,59,Admin,0,0,Singapore,0,51.71,0
11:31.4,192.168.52.212,10.92.11.212,user_358,IT,TCP,2723,80,1052,133802,709657,2031,11:31.4,45:22.4,1,1,82,0,0,91,Admin,1,0,India,0,23.58,0
54:52.7,172.28.115.214,10.44.109.52,user_285,Operations,HTTPS,8035,3389,800,1035194,1549210,6131,54:52.7,37:03.7,1,0,35,37,0,68,PowerUser,0,1,India,1,44.94,0
29:29.5,172.30.52.119,172.26.172.33,user_347,HR,SMB,5463,80,1392,510766,1959439,6424,29:29.5,16:33.5,1,3,76,13,0,35,PowerUser,0,0,Germany,1,48.53,0
58:16.1,172.29.14.18,10.238.43.0,user_117,IT,UDP,30022,443,1205,946681,776816,2589,58:16.1,41:25.1,1,0,43,31,0,116,PowerUser,0,0,UK,1,47.12,0
52:07.3,192.168.103.112,10.172.94.234,user_588,Operations,SMB,33484,445,166,1941476,426219,4886,52:07.3,13:33.3,0,10,74,12,0,33,User,0,1,Germany,1,22.43,0
41:17.9,192.168.223.186,192.168.118.119,user_526,IT,SMB,13700,3389,288,223553,1225109,60,41:17.9,42:17.9,1,2,103,19,0,141,Admin,0,0,Singapore,0,81.91,0
09:18.5,172.28.4.175,192.168.1.136,user_366,Research,HTTPS,36515,443,1424,289492,538686,4894,09:18.5,30:52.5,1,1,100,6,1,53,PowerUser,1,0,Germany,0,49.39,0
42:18.8,10.75.43.129,192.168.28.129,user_210,HR,UDP,14554,22,1145,190794,103539,3170,42:18.8,35:08.8,1,0,65,23,0,46,User,0,0,USA,1,70.27,0
13:33.8,172.31.85.97,10.63.13.177,user_130,Research,HTTPS,23632,80,682,249380,120881,1971,13:33.8,46:24.8,0,1,96,16,0,100,PowerUser,1,1,USA,1,56.75,0
13:10.5,192.168.196.39,10.61.33.193,user_102,IT,RDP,61188,3389,145,914740,755583,4778,13:10.5,32:48.5,1,2,79,22,1,1,User,0,0,UK,1,39.13,0
15:25.3,192.168.138.1,10.46.150.53,user_440,HR,SMB,34657,445,638,222815,528325,3416,15:25.3,12:21.3,1,0,81,21,0,27,User,1,0,USA,0,26.18,0
43:36.7,192.168.23.224,192.168.177.5,user_473,Admin,TCP,40715,443,330,841639,534111,1768,43:36.7,13:04.7,1,5,64,12,0,73,PowerUser,0,0,UK,0,51.99,0
45:05.2,192.168.39.180,172.30.163.8,user_308,Finance,TCP,44367,22,158,336915,11370,5849,45:05.2,22:34.2,1,4,52,13,0,38,User,0,0,Germany,1,16.59,0
40:38.3,10.37.185.116,10.28.9.12,user_26,Operations,RDP,36787,445,372,1290257,1766798,6599,40:38.3,30:37.3,1,14,244,35,0,91,User,0,1,UK,1,74.92,1
21:39.2,192.168.178.91,172.30.142.81,user_384,Operations,UDP,15795,22,950,697072,252160,3678,21:39.2,22:57.2,1,3,88,2,0,1,Admin,0,0,UK,0,35.38,0
30:10.1,192.168.92.162,192.168.208.140,user_240,Admin,HTTPS,53741,443,632,675931,1359237,1890,30:10.1,01:40.1,1,9,2,28,0,103,Admin,0,0,Germany,1,71.17,0
07:59.5,10.127.244.122,172.23.58.65,user_364,HR,HTTPS,57371,80,1040,581055,619602,4204,07:59.5,18:03.5,1,2,60,3,0,27,PowerUser,1,0,Germany,1,26.92,0
00:15.4,10.81.204.82,10.157.200.13,user_380,Admin,SMB,46257,3389,574,750354,701126,2832,00:15.4,47:27.4,1,3,62,26,0,21,User,0,0,Germany,0,45.09,0
51:27.5,192.168.196.85,10.105.113.25,user_248,Admin,HTTPS,41868,445,707,458829,43794,2521,51:27.5,33:28.5,1,0,120,16,0,86,User,0,1,India,1,62.91,0
33:45.5,10.209.187.179,10.77.103.211,user_272,Admin,UDP,58515,443,1487,159896,397616,3987,33:45.5,40:12.5,1,0,1,11,0,124,User,0,1,UK,1,37.69,0
33:53.9,172.25.25.13,172.27.29.170,user_415,Finance,TCP,56486,445,67,684478,2015990,2036,33:53.9,07:49.9,1,5,54,0,0,45,PowerUser,1,0,Germany,0,65.62,0
13:17.7,192.168.69.174,10.116.58.234,user_446,HR,SSH,24162,445,454,979943,352756,5063,13:17.7,37:40.7,1,3,132,14,0,86,PowerUser,1,1,Germany,0,14.8,0
06:16.9,172.28.205.96,192.168.103.28,user_39,Research,SSH,1145,3389,754,596425,302145,3943,06:16.9,11:59.9,1,1,111,8,0,78,User,0,0,India,1,39.9,0
27:55.3,192.168.248.236,10.176.213.171,user_270,Admin,UDP,63727,443,1007,49667,1652021,3393,27:55.3,24:28.3,1,4,68,22,0,142,PowerUser,0,0,Singapore,1,58.11,0
31:17.8,10.139.175.142,192.168.140.219,user_73,IT,HTTPS,45619,22,1113,469381,1355657,5665,31:17.8,05:42.8,1,2,5,17,0,56,User,0,0,Germany,0,26.8,0
11:14.8,192.168.22.58,10.154.245.237,user_183,Operations,SMB,32490,22,1146,24755,569070,3162,11:14.8,03:56.8,1,0,95,14,0,107,Admin,0,0,India,1,37.95,0
43:55.0,192.168.247.91,172.17.67.121,user_588,Research,HTTPS,44008,22,575,677105,385304,3816,43:55.0,47:31.0,1,0,142,9,0,146,Admin,0,0,Germany,0,46.88,0
24:28.5,172.29.49.14,192.168.160.156,user_33,HR,HTTPS,36994,443,1238,1187170,1367246,4473,24:28.5,39:01.5,1,5,132,3,0,112,PowerUser,0,0,Singapore,1,88.31,0
20:42.6,172.28.71.161,172.30.166.128,user_307,Finance,TCP,27334,22,1494,216698,570086,5432,20:42.6,51:14.6,1,11,183,30,1,68,PowerUser,0,1,Singapore,0,70.02,1
53:46.9,192.168.93.193,10.210.230.163,user_538,HR,UDP,47966,22,1232,508051,740913,4056,53:46.9,01:22.9,1,3,37,34,0,107,User,0,0,UK,1,69.32,1
36:07.5,172.26.179.15,10.129.213.212,user_310,IT,UDP,63654,3389,535,577255,805354,3330,36:07.5,31:37.5,1,2,84,2,0,1,User,1,0,Germany,1,30.28,0
34:02.9,192.168.164.64,172.17.119.104,user_307,Admin,HTTPS,53117,22,385,287194,1540704,3691,34:02.9,35:33.9,0,0,47,17,0,12,User,1,0,Germany,1,39.49,0
05:50.6,10.234.181.218,192.168.190.20,user_192,Research,SSH,27338,445,644,563933,2254408,5223,05:50.6,32:53.6,0,5,149,37,0,97,User,1,1,UK,0,63.84,0
55:26.1,172.18.39.136,10.69.23.140,user_266,Admin,TCP,54634,445,681,579752,562077,2984,55:26.1,45:10.1,1,4,30,18,1,69,PowerUser,1,0,India,0,67.35,0
25:55.8,172.17.191.138,10.50.74.50,user_429,Research,SMB,34103,3389,497,138714,721312,5483,25:55.8,57:18.8,1,4,29,14,0,156,User,1,0,Singapore,0,54.06,0
33:09.4,192.168.67.179,10.192.242.124,user_69,HR,RDP,23830,445,1391,1530398,1712582,4338,33:09.4,45:27.4,0,3,114,20,0,33,User,0,0,USA,1,50.25,0
47:31.5,172.23.195.197,172.25.80.198,user_261,Operations,SSH,33667,22,316,992375,297905,4237,47:31.5,58:08.5,1,0,77,12,0,115,User,0,1,Germany,1,47.72,0
52:57.1,192.168.55.115,192.168.236.172,user_177,Admin,TCP,28669,80,1343,1920528,1022375,3203,52:57.1,46:20.1,1,12,211,32,0,175,User,1,1,UK,1,91.93,1
44:07.8,192.168.135.45,172.30.192.62,user_290,IT,SSH,59658,80,795,1139296,195606,4847,44:07.8,04:54.8,1,0,68,10,0,37,User,0,0,Singapore,1,54.37,0
06:15.0,192.168.136.240,172.23.160.182,user_16,IT,HTTPS,28523,443,826,306446,93408,3550,06:15.0,05:25.0,1,0,67,12,0,10,PowerUser,1,1,UK,1,73.5,0
21:40.4,172.18.238.103,10.141.98.103,user_16,IT,TCP,54888,443,1108,70744,371755,1077,21:40.4,39:37.4,0,0,151,6,0,1,Admin,1,0,Singapore,1,48.2,0
51:33.4,172.20.21.223,192.168.244.180,user_21,Finance,TCP,63421,80,313,93430,1369722,1785,51:33.4,21:18.4,1,2,120,28,0,129,User,0,0,UK,1,57.33,0
00:25.4,10.213.35.93,172.20.249.191,user_98,Operations,UDP,53150,445,722,190088,690321,2963,00:25.4,49:48.4,1,4,9,8,0,95,User,0,1,Singapore,0,42.24,0
44:41.7,192.168.161.220,172.28.126.171,user_207,Research,SMB,36899,445,171,462346,1429817,5109,44:41.7,09:50.7,1,3,108,4,0,122,PowerUser,0,0,India,1,53.96,0
27:33.3,192.168.226.7,192.168.109.159,user_27,Research,RDP,11828,22,753,149230,1921624,3717,27:33.3,29:30.3,1,0,62,33,0,1,PowerUser,1,0,USA,0,44.95,0
31:05.7,192.168.114.97,10.81.231.206,user_425,Finance,HTTPS,12693,80,938,293311,1939332,3049,31:05.7,21:54.7,1,1,107,2,0,52,User,0,0,India,0,80.88,0
41:27.3,192.168.90.195,172.22.211.36,user_456,Research,RDP,11517,445,644,594354,2083401,5656,41:27.3,15:43.3,1,5,119,21,0,103,PowerUser,0,1,USA,1,54.14,0
05:21.1,192.168.18.105,172.23.151.35,user_582,Operations,SSH,9540,443,556,1079868,1056492,5780,05:21.1,41:41.1,1,8,231,28,0,227,PowerUser,1,1,Singapore,0,96.17,1
54:02.5,172.19.77.94,172.24.213.65,user_464,IT,SMB,26191,3389,568,103307,1076962,3080,54:02.5,45:22.5,1,0,23,5,0,19,User,0,0,USA,0,55.7,0
04:24.6,10.8.162.218,10.191.128.164,user_520,Operations,UDP,39714,443,1468,795208,1008373,1220,04:24.6,24:44.6,1,7,1,13,1,36,Admin,0,0,Germany,0,46.45,0
43:39.2,10.224.141.144,10.229.68.216,user_451,IT,SMB,65016,443,998,1628950,830755,4572,43:39.2,59:51.2,0,4,146,17,0,84,PowerUser,0,1,USA,1,57.9,1
53:52.0,192.168.236.222,192.168.24.5,user_392,Research,HTTPS,61531,80,430,256282,66272,3013,53:52.0,44:05.0,1,7,97,11,0,96,User,1,0,India,0,28.62,0
53:05.8,172.31.125.2,192.168.213.52,user_33,IT,TCP,33229,80,1333,128901,1733059,1841,53:05.8,23:46.8,1,0,1,3,0,3,PowerUser,0,0,UK,0,38.73,0
19:35.9,192.168.86.99,10.170.68.60,user_349,Finance,SSH,47007,3389,433,475588,1657354,3052,19:35.9,10:27.9,1,0,4,12,0,81,PowerUser,0,0,Germany,0,50.41,1
56:43.1,172.31.46.238,192.168.115.51,user_524,IT,SSH,38389,80,1457,942322,247938,60,56:43.1,57:43.1,1,9,106,11,0,1,Admin,0,0,Germany,1,66.68,0
14:28.1,10.18.10.123,10.20.11.155,user_379,IT,SSH,29148,443,867,173395,61199,3317,14:28.1,09:45.1,1,8,66,9,0,1,PowerUser,0,0,India,1,44.61,1
54:00.6,192.168.102.198,172.29.193.216,user_495,Research,SMB,64588,445,239,500173,1327907,2691,54:00.6,38:51.6,1,4,110,5,0,11,User,1,0,Singapore,1,69.39,0
32:42.6,10.214.120.22,192.168.225.43,user_243,IT,UDP,54599,80,317,363364,1155164,5565,32:42.6,05:27.6,0,9,79,3,0,77,PowerUser,0,0,Germany,0,9.71,0
51:52.8,192.168.172.20,10.122.104.74,user_435,Admin,HTTPS,18773,80,87,1013466,1780566,3608,51:52.8,52:00.8,1,9,97,15,0,95,PowerUser,0,1,USA,0,59.8,1
51:14.5,192.168.165.5,10.237.237.5,user_551,Finance,RDP,13710,443,264,536319,443112,1138,51:14.5,10:12.5,0,3,70,7,0,54,User,0,0,Singapore,0,58.79,0
40:13.3,10.161.63.171,192.168.95.248,user_274,Operations,UDP,12930,443,1444,469474,2212827,1675,40:13.3,08:08.3,1,3,90,6,0,1,Admin,0,0,USA,1,43.63,0
55:05.1,10.31.89.84,10.255.4.176,user_34,Operations,HTTPS,6265,445,1101,97239,752152,2596,55:05.1,38:21.1,1,2,102,6,0,146,PowerUser,0,0,Singapore,0,56.77,0
08:23.7,192.168.122.52,172.22.201.31,user_598,Admin,UDP,42733,445,1151,857506,1403179,3925,08:23.7,13:48.7,1,7,130,12,0,18,PowerUser,0,0,Singapore,1,31.22,0
28:07.0,192.168.97.104,10.54.62.127,user_544,HR,SMB,39034,22,613,1371293,1148638,919,28:07.0,43:26.0,1,3,57,11,0,61,PowerUser,0,0,USA,0,28.68,0
51:31.2,172.31.210.146,192.168.124.23,user_115,Operations,UDP,21259,80,1421,321357,386442,5425,51:31.2,21:56.2,1,10,356,16,0,102,User,1,1,Germany,0,92.42,1
20:06.0,10.17.175.235,10.218.191.7,user_444,HR,SSH,47261,3389,459,413336,1006271,6929,20:06.0,15:35.0,0,0,101,19,0,1,User,0,0,India,0,40.03,0
19:46.6,172.19.94.145,172.28.107.163,user_156,IT,RDP,24751,445,76,1029626,234540,6222,19:46.6,03:28.6,1,2,100,23,0,109,Admin,1,0,Singapore,1,61.02,0
46:12.9,10.113.76.238,172.27.46.82,user_122,Admin,HTTPS,9503,80,733,684128,186296,2240,46:12.9,23:32.9,1,0,69,22,0,61,User,0,0,India,0,35.04,0
11:13.5,172.26.221.196,192.168.182.199,user_46,Admin,SSH,1392,445,445,357349,1196971,60,11:13.5,12:13.5,1,3,55,16,1,81,User,0,1,India,1,47.55,0
49:55.5,172.21.16.35,10.67.141.107,user_548,Research,UDP,17182,3389,730,111167,109464,4133,49:55.5,58:48.5,1,3,54,15,0,138,User,0,1,Singapore,0,41.64,0
05:24.9,172.27.115.16,10.72.21.164,user_228,IT,SSH,9401,3389,648,1017851,1169375,4588,05:24.9,21:52.9,1,6,148,12,0,161,PowerUser,0,1,India,1,63.32,1
38:33.2,10.158.117.245,10.121.143.211,user_206,Research,UDP,11694,445,1465,246377,1114657,6168,38:33.2,21:21.2,1,20,308,25,0,71,Admin,0,0,UK,1,86.92,1
52:52.1,172.22.91.234,10.35.195.108,user_409,HR,HTTPS,63230,445,356,677800,603031,3704,52:52.1,54:36.1,1,6,36,24,0,95,PowerUser,0,0,India,0,68.63,0
16:00.1,172.23.149.77,172.27.168.85,user_155,Operations,HTTPS,5679,443,373,3057831,1457435,7276,16:00.1,17:16.1,1,0,66,25,0,177,User,1,1,UK,0,30.51,0
48:12.4,172.16.141.64,192.168.219.67,user_575,Finance,RDP,42947,443,189,562341,407554,3708,48:12.4,50:00.4,1,2,80,24,0,54,PowerUser,0,0,Singapore,0,60.16,0
27:02.4,192.168.239.181,10.32.2.144,user_259,HR,TCP,58964,443,1271,512674,2578637,6691,27:02.4,18:33.4,1,3,59,15,1,9,User,1,0,India,0,34.31,0
32:37.9,192.168.82.82,10.39.155.86,user_481,Admin,SMB,64078,443,209,381448,1419629,3919,32:37.9,37:56.9,1,1,111,11,0,85,User,0,0,UK,1,56.84,0
38:23.4,172.24.23.96,172.20.72.186,user_260,IT,HTTPS,26995,80,955,341539,248143,3768,38:23.4,41:11.4,1,1,166,27,0,176,User,0,0,India,1,35.79,0
07:05.7,172.24.163.250,192.168.230.150,user_4,IT,SSH,37104,445,144,1030545,661326,3189,07:05.7,00:14.7,1,4,78,17,0,1,PowerUser,0,0,Germany,1,65.98,0
30:09.7,192.168.149.95,172.31.45.33,user_526,HR,SMB,8857,445,957,361505,88834,2402,30:09.7,10:11.7,1,4,75,16,0,55,Admin,1,0,UK,0,44.76,0
36:29.0,10.166.155.82,192.168.233.180,user_20,Finance,HTTPS,31390,445,607,1175256,828656,5973,36:29.0,16:02.0,1,0,9,23,0,56,PowerUser,1,1,Singapore,1,37.52,0
47:51.8,10.67.81.137,172.19.212.159,user_450,HR,HTTPS,10302,80,90,152565,1613504,2796,47:51.8,34:27.8,1,5,92,0,0,108,User,0,0,USA,0,51.88,0
03:13.2,10.247.224.193,10.219.28.15,user_319,Operations,RDP,40667,22,153,556149,1703087,3440,03:13.2,00:33.2,1,4,72,13,1,135,Admin,0,0,Germany,0,1.12,0
28:52.7,172.20.254.198,10.196.235.20,user_84,Research,SMB,32195,3389,189,71023,121294,1543,28:52.7,54:35.7,1,3,68,23,0,171,Admin,0,0,Germany,0,35.44,0
52:18.6,192.168.200.9,10.246.200.12,user_233,HR,SSH,47033,3389,1090,1109956,717019,3453,52:18.6,49:51.6,1,4,125,20,0,106,Admin,0,0,USA,1,39.03,0
03:29.5,192.168.81.207,172.16.109.250,user_251,Research,UDP,7615,3389,1472,314179,1042538,2817,03:29.5,50:26.5,1,2,7,6,1,22,Admin,1,0,UK,1,42.99,0
19:25.2,192.168.87.16,192.168.112.248,user_515,Admin,HTTPS,22608,80,217,1217212,876915,3415,19:25.2,16:20.2,1,0,57,1,0,92,Admin,0,0,India,0,54.55,0
44:17.0,192.168.17.122,192.168.78.21,user_145,Admin,SSH,36740,445,789,135851,1172069,987,44:17.0,00:44.0,1,0,25,32,0,72,Admin,0,0,Germany,1,61.78,0
56:57.7,192.168.127.16,192.168.237.80,user_383,Admin,SMB,12276,22,651,67609,1468270,4992,56:57.7,20:09.7,1,8,47,13,0,32,User,1,0,USA,1,49.68,0
41:47.1,172.17.20.79,172.23.120.154,user_123,Finance,SSH,60619,22,664,409454,440860,3471,41:47.1,39:38.1,1,1,65,0,0,67,User,1,1,Germany,1,20.15,0
58:42.0,172.16.50.162,172.16.57.146,user_577,Finance,SMB,31400,22,1114,114231,999974,2133,58:42.0,34:15.0,1,7,137,17,0,32,PowerUser,0,0,Singapore,1,44.85,0
12:44.8,192.168.248.220,10.101.125.201,user_138,Research,UDP,39183,445,508,982244,406703,5949,12:44.8,51:53.8,1,1,43,14,1,79,PowerUser,1,0,India,1,68.06,0
00:29.8,172.21.185.164,192.168.126.225,user_123,Research,RDP,46225,443,557,1078205,695612,9905,00:29.8,45:34.8,1,10,372,26,0,139,PowerUser,1,1,USA,0,80.42,1
13:01.7,192.168.202.9,172.25.172.166,user_375,IT,UDP,55301,443,1233,415072,32411,5483,13:01.7,44:24.7,1,0,96,19,0,31,User,1,0,India,0,26.21,0
37:18.9,172.19.178.195,192.168.189.173,user_547,Research,UDP,16331,445,596,196945,1169649,3813,37:18.9,40:51.9,1,5,32,24,0,138,Admin,1,0,Singapore,0,58.35,0
59:49.8,10.179.168.153,172.30.74.27,user_290,Operations,HTTPS,44458,443,491,124746,221894,2773,59:49.8,46:02.8,1,4,132,25,0,18,User,0,1,India,0,57.01,0
24:31.0,10.185.230.251,192.168.104.53,user_126,Research,RDP,18004,22,1227,97693,131004,3129,24:31.0,16:40.0,1,4,114,2,0,141,PowerUser,0,0,Singapore,0,54.44,0
19:27.4,192.168.7.188,10.57.40.39,user_315,Admin,UDP,57020,22,163,1192214,236014,4499,19:27.4,34:26.4,1,1,78,19,0,122,PowerUser,0,0,UK,1,32.83,0
35:44.5,10.125.163.2,172.16.237.235,user_148,HR,HTTPS,10254,445,1391,785327,287608,3143,35:44.5,28:07.5,1,3,65,0,0,71,User,0,0,USA,1,47.53,1
18:25.5,172.27.109.255,192.168.153.180,user_185,HR,SSH,45689,3389,1239,572095,506908,3597,18:25.5,18:22.5,1,0,70,13,0,70,Admin,0,0,UK,0,61.73,0
13:09.1,192.168.109.146,192.168.30.170,user_352,Operations,SSH,4498,445,1042,595819,2096816,2575,13:09.1,56:04.1,1,0,26,23,0,30,PowerUser,0,0,USA,0,51.44,0
13:36.5,172.25.150.181,192.168.176.209,user_79,HR,TCP,1867,443,628,119378,1144260,3056,13:36.5,04:32.5,1,2,108,9,1,1,Admin,1,0,India,1,63.81,0
32:15.1,10.179.98.44,172.31.100.232,user_228,Operations,SSH,3495,80,128,1806105,1594403,6171,32:15.1,15:06.1,1,6,166,13,1,66,PowerUser,1,0,USA,1,64.01,1
47:41.0,192.168.154.223,10.121.28.135,user_216,Finance,SSH,20682,443,275,355136,979881,3948,47:41.0,53:29.0,1,5,94,21,0,37,PowerUser,0,0,Germany,0,50.03,0
28:00.8,10.45.236.2,172.22.40.32,user_401,Admin,HTTPS,35314,80,971,1231197,691577,1872,28:00.8,59:12.8,1,3,115,21,0,44,PowerUser,1,0,USA,1,49.7,0
00:28.9,192.168.62.220,192.168.160.127,user_428,IT,SMB,45908,22,763,1219425,2071355,4867,00:28.9,21:35.9,1,0,98,2,0,43,PowerUser,0,0,India,1,55.25,0
42:27.2,172.17.58.167,10.60.244.153,user_199,HR,UDP,58208,3389,240,180546,816286,3704,42:27.2,44:11.2,1,2,40,27,0,43,Admin,1,0,UK,1,36.17,0
04:43.7,10.16.55.171,172.24.141.245,user_328,Research,RDP,20698,80,500,494525,980127,3245,04:43.7,58:48.7,1,5,170,17,0,86,User,1,0,Singapore,1,68.18,1
50:45.6,172.21.207.194,192.168.159.37,user_527,IT,TCP,11884,3389,1168,1026502,227964,1223,50:45.6,11:08.6,1,5,138,13,0,1,Admin,0,0,USA,0,61.57,0
48:36.9,192.168.176.203,10.224.59.56,user_396,Admin,RDP,41037,445,1013,569480,319493,4934,48:36.9,10:50.9,0,4,103,13,0,8,User,0,1,Germany,0,59.46,0
09:26.2,10.40.178.81,10.134.62.161,user_569,HR,RDP,1701,443,1226,1361932,1620786,4034,09:26.2,16:40.2,1,13,371,31,1,170,Admin,1,1,India,1,69.3,0
56:28.8,192.168.25.225,10.114.91.18,user_462,IT,RDP,5692,3389,1165,408957,1116311,3360,56:28.8,52:28.8,1,7,34,20,0,68,User,0,0,Singapore,0,61.61,0
25:17.4,10.169.82.225,192.168.229.82,user_272,IT,SSH,63448,22,1162,712237,725087,1659,25:17.4,52:56.4,1,4,101,3,0,63,PowerUser,0,0,UK,1,75.27,0
58:20.4,10.158.165.121,172.29.242.26,user_231,IT,UDP,30262,80,1405,1482568,901099,5199,58:20.4,24:59.4,1,3,140,31,0,140,Admin,1,1,USA,0,41.38,1
44:26.2,192.168.84.48,10.209.249.64,user_177,Operations,SMB,46919,443,404,2080206,1656218,6483,44:26.2,32:29.2,1,3,187,21,0,170,User,1,1,Singapore,0,69.43,1
36:07.3,172.24.36.182,172.18.124.145,user_529,HR,TCP,34660,443,364,44263,1893938,2501,36:07.3,17:48.3,1,4,115,17,0,20,User,0,0,Singapore,1,44.22,0
30:14.5,172.16.180.88,172.30.10.41,user_126,Research,SMB,44680,443,1124,1021012,680875,6917,30:14.5,25:31.5,0,10,103,2,0,1,User,0,1,Germany,1,51.74,0
49:57.0,10.137.172.196,192.168.24.188,user_473,Operations,RDP,43734,80,1298,484,941140,3104,49:57.0,41:41.0,1,0,86,17,0,15,PowerUser,0,0,India,0,51.2,0
03:04.2,172.31.181.136,172.23.124.31,user_360,HR,SSH,13122,22,472,147532,667549,3654,03:04.2,03:58.2,1,4,49,0,1,76,User,0,1,UK,0,70.37,0
45:44.6,172.30.160.155,10.136.35.39,user_501,Admin,SMB,27842,80,857,561669,1983012,2745,45:44.6,31:29.6,1,2,96,27,0,46,Admin,0,0,India,0,66.49,0
09:11.6,172.17.49.9,172.25.255.215,user_519,Finance,UDP,29804,80,1026,2006799,458223,5744,09:11.6,44:55.6,1,0,1,0,0,117,Admin,1,0,India,0,29.63,0
